review_id,movie_id,content,review_date,reviewer_name,rating
297,6,Waste of time and money. As wear certainly nation television story.,07-03-2025 00:51,Sherri Weber,1
298,6,Great movie with some minor flaws. Book continue break firm property threat bed.,24-03-2024 00:10,Roger Smith,4
299,6,Great movie with some minor flaws. Expect green especially like marriage network.,24-06-2024 06:35,Alan Nelson,4
300,6,"Decent, but forgettable. Memory source speak space understand commercial.",25-02-2025 05:49,Victor Griffith,3
301,6,Really enjoyed it! Son site act treatment policy her help travel.,27-06-2024 02:57,Danielle Bailey,4
302,6,Disappointing. Wonder share science early in school worker.,21-07-2024 12:42,Robert Lin,2
303,6,"Some good moments, but overall meh. Than picture beat beat.",14-10-2024 18:09,Scott Briggs,3
304,6,Really enjoyed it! Such lawyer everyone lose but hot something knowledge.,04-06-2024 04:22,Daniel Sutton,4
305,6,Would recommend to friends. Over memory reality capital friend evening movement.,16-10-2024 04:28,Kyle Wu,4
306,6,Best movie I've seen in years! Family charge stand happy data close.,04-07-2024 07:19,Tiffany Ortega,5
307,6,Waste of time and money. Sense dream too seem general safe.,11-12-2024 17:30,Hannah Harding,1
308,6,Absolutely amazing! Practice media should school much.,10-03-2025 00:47,Reginald Jackson,5
309,6,Would recommend to friends. Mean admit wind them sure nothing.,31-08-2024 23:19,William Romero,4
310,6,"Decent, but forgettable. Pick region occur.",11-01-2025 06:54,Lisa Fisher,3
311,6,Disappointing. Score its trouble life city check against.,31-07-2024 15:20,Christopher Herman,2
312,6,Average movie. Threat hard station scene magazine population college actually.,03-06-2024 20:16,Jimmy Jackson,3
313,6,Would recommend to friends. Only thank dinner sport man.,08-09-2024 17:00,Deborah Calhoun,4
314,6,Not worth the ticket price. Television newspaper movie style.,08-09-2024 05:04,Andrew Young,2
315,6,Great movie with some minor flaws. Doctor focus pattern decide simply everything but.,05-06-2024 12:36,Daniel Khan,4
316,6,Best movie I've seen in years! Can difference enough school somebody.,17-08-2024 09:32,Thomas Le,5
317,6,"Some good moments, but overall meh. On month above role true.",08-03-2025 01:29,Joseph Adams,3
318,6,Would recommend to friends. Article own here.,07-11-2024 04:26,Devon Lawrence,4
319,6,Best movie I've seen in years! Feeling significant suggest increase central whether song.,28-04-2024 14:29,Anthony Rodriguez,5
320,6,Disappointing. Body sign turn all.,24-05-2024 05:52,Amber Valdez,2
321,6,Worst movie I've seen this year. Every support sense reduce.,29-10-2024 17:15,Chad Pace,1
322,7,Best movie I've seen in years! Assume compare technology thank speak.,03-06-2024 02:53,Sheila Dunn,5
323,7,Disappointing. Picture imagine production.,21-07-2024 18:16,William Chan,2
324,7,Waste of time and money. Late job suggest month hold order grow.,08-07-2024 07:01,Frank Drake,1
325,7,Masterpiece! Current imagine strategy.,16-07-2024 17:54,Debra Burns,5
326,7,Absolutely amazing! Result no health way.,05-11-2024 13:37,Candace Cross,5
327,7,"Some good moments, but overall meh. Assume concern thing court right discuss feeling.",26-10-2024 19:02,Francis Stone,3
328,7,Average movie. Listen candidate finally degree.,17-05-2024 16:11,Victor Trujillo,3
329,7,"Decent, but forgettable. Huge risk plan list growth.",01-05-2024 11:34,Michele Evans,3
330,7,Really enjoyed it! Edge beat scene.,16-11-2024 02:50,Mary Harding,4
331,7,Not worth the ticket price. Mother appear enjoy different yeah realize.,04-11-2024 02:12,Linda Winters,2
332,7,Average movie. Before fund degree.,18-12-2024 03:03,Michael Warren,3
333,7,Disappointing. Close film relate yourself already debate.,23-01-2025 13:50,Katelyn Nunez,2
334,7,"Decent, but forgettable. Prevent prepare would pick.",20-11-2024 16:36,Joshua Nelson,3
335,7,"Some good moments, but overall meh. Consider week might hold guy for find.",07-06-2024 22:33,Mary Moore,3
336,7,Terrible movie! I such international detail.,06-03-2025 11:57,Christina Smith,1
337,7,"Decent, but forgettable. Daughter body lot bit care though team author.",02-04-2024 09:18,Miranda Thomas,3
338,7,Great movie with some minor flaws. Account move candidate left like.,10-04-2024 03:47,Melissa Bailey,4
339,7,Terrible movie! Floor affect shake lawyer ability fund later.,06-09-2024 22:27,Lindsey Brewer,1
340,7,Would recommend to friends. Leader market they image knowledge.,04-09-2024 14:55,Kayla Morgan,4
341,7,Waste of time and money. Way popular thing everything Democrat education.,27-06-2024 15:56,Garrett Salazar,1
342,7,"Decent, but forgettable. Instead executive camera.",14-08-2024 18:29,Robert Greer,3
343,7,Would recommend to friends. Clearly between subject buy.,07-04-2024 19:33,Susan Jenkins,4
344,7,Best movie I've seen in years! Let look employee million area.,19-03-2024 20:53,David Williams,5
345,7,Terrible movie! Choice foreign moment improve star these.,20-02-2025 11:36,Luis Crane,1
346,7,Really enjoyed it! Affect foreign clear which around his.,11-06-2024 03:46,Ronald Hobbs,4
347,7,Would recommend to friends. Economic floor order clear service standard lose.,08-03-2025 16:54,Kimberly Wang,4
348,7,Would recommend to friends. Marriage parent foreign special game hand.,10-11-2024 07:00,Christian Alvarez,4
349,7,Absolutely amazing! Worker citizen focus focus television.,13-12-2024 19:22,John Peters,5
350,7,Would recommend to friends. Future although since.,21-11-2024 10:45,Daniel Mcmahon,4
351,7,"Some good moments, but overall meh. Guy car lay young throughout.",08-05-2024 08:45,Shawn White,3
352,7,Not worth the ticket price. Moment group teach set by expert.,17-08-2024 20:20,Steven Collins,2
353,7,Waste of time and money. Possible just process hundred Republican cover.,05-06-2024 11:47,Andrea Jones,1
354,7,Really enjoyed it! Left interest quite major line.,13-07-2024 22:03,Thomas Adams,4
355,7,Worst movie I've seen this year. Training as southern clearly such.,15-06-2024 07:05,Peggy Scott,1
356,7,Not worth the ticket price. Throughout teach manage society size wonder direction same.,04-05-2024 00:36,Jordan Wong,2
357,7,Terrible movie! Place alone candidate visit foot look card common.,13-05-2024 21:31,Olivia Gonzalez,1
358,7,Average movie. Where great close sing executive.,16-06-2024 22:31,Chelsey Arnold,3
359,7,Terrible movie! Stuff move where discover.,23-07-2024 10:36,Amanda Nicholson,1
360,7,Masterpiece! Even society resource what tough key.,22-02-2025 17:39,Madison Rogers,5
361,7,Great movie with some minor flaws. Election always side reach billion.,29-10-2024 17:22,Hannah Sherman,4
362,7,Absolutely amazing! Brother court marriage others with strategy month.,11-05-2024 02:17,Dylan Flores,5
363,7,Waste of time and money. Why single which develop large ahead.,11-02-2025 09:06,Monica Evans MD,1
364,7,Great movie with some minor flaws. Buy themselves subject research door play article.,11-09-2024 12:33,Stephen Johnson,4
365,7,Not worth the ticket price. Direction leg yard Congress wish.,10-06-2024 02:41,Eduardo Powell,2
366,7,Absolutely amazing! Loss hand receive establish fill section difference.,09-08-2024 08:13,David Huang,5
367,7,Would recommend to friends. Value political offer subject themselves story but.,02-10-2024 21:46,Kimberly Miles,4
368,7,Disappointing. Suggest major rock state standard happen they.,21-08-2024 02:59,Kevin Holland,2
369,7,Terrible movie! Surface others special hand want.,23-10-2024 06:13,Kimberly Harper,1
370,7,"Some good moments, but overall meh. Picture level language plan threat.",28-08-2024 13:01,Angel Gonzalez,3
371,7,Not worth the ticket price. Both factor allow explain foot.,02-07-2024 21:19,Samuel Jackson,2
372,7,"Decent, but forgettable. Attention nature within point history low.",19-06-2024 04:33,Olivia Hall,3
373,7,Disappointing. Suggest score reduce your.,01-07-2024 02:31,Annette Browning,2
374,7,"Some good moments, but overall meh. Hot agree explain behind forget.",05-10-2024 12:10,Allen Wood,3
375,7,Disappointing. Style phone just include positive.,13-11-2024 09:59,Cristian Grant,2
376,7,Would recommend to friends. Letter degree total act operation husband.,18-09-2024 12:02,Jason Rodriguez,4
377,7,Best movie I've seen in years! Myself run project source too.,20-05-2024 09:59,Sean Velasquez,5
378,7,Not worth the ticket price. Central political Mr suffer.,03-01-2025 17:06,Christina Lawson,2
379,7,Would recommend to friends. Plan already music both not concern recent.,04-11-2024 00:01,Matthew Johnson,4
380,7,Terrible movie! Them pick behavior himself become across.,13-09-2024 01:13,Sherry Crawford,1
381,7,"Some good moments, but overall meh. Real show focus hour.",10-11-2024 18:10,Pamela Robertson,3
382,7,"Decent, but forgettable. Determine area over avoid thus school.",20-07-2024 07:32,Steven Murphy,3
383,7,Best movie I've seen in years! Start charge citizen learn those.,29-11-2024 15:37,Darryl Francis,5
384,7,Masterpiece! I your create computer out.,28-07-2024 16:33,Donna Jenkins,5
385,7,"Some good moments, but overall meh. Receive father friend.",24-11-2024 00:01,John Weber,3
386,7,Absolutely amazing! Past good source save executive.,03-11-2024 08:59,Mr. Ryan Nunez DDS,5
387,7,Terrible movie! Car very military ago politics world.,02-10-2024 21:20,Mrs. Sarah Jackson,1
388,7,Waste of time and money. Guess within almost campaign relate here a out.,22-05-2024 16:46,Sarah Wright,1
389,7,Disappointing. Talk country thought.,31-05-2024 12:46,Susan Johnson,2
390,7,"Decent, but forgettable. Tough participant town effort reason heavy.",15-12-2024 04:53,Mark Howell,3
391,7,Worst movie I've seen this year. South card bad wide kitchen.,23-08-2024 18:12,Andrea Bonilla,1
392,7,Absolutely amazing! Evidence size crime.,09-04-2024 22:33,Monica Perkins,5
393,7,Masterpiece! Five recently reach threat over table.,13-05-2024 03:41,Rebecca Gallagher,5
394,7,Average movie. Measure cold tree.,16-11-2024 00:43,Edward Stone,3
395,7,Absolutely amazing! Age free work always not.,20-01-2025 04:30,Jackson Mckinney,5
396,7,Great movie with some minor flaws. Space foreign choose debate what stuff police condition.,19-03-2024 02:29,Alexander Calhoun,4
397,7,Disappointing. Plan culture effect game with.,29-09-2024 00:08,Morgan Jackson,2
398,7,Could have been better. Decision hundred effort behind continue similar really.,17-01-2025 22:43,Crystal Wood,2
399,7,Great movie with some minor flaws. Training guy anyone step fly.,15-04-2024 19:55,William Hayden,4
400,7,Not worth the ticket price. Later history list should least.,13-04-2024 14:40,Brandon Jones,2
401,7,Could have been better. Forward sign morning truth religious couple owner leg.,20-03-2024 17:27,Cathy Hernandez,2
402,7,Best movie I've seen in years! Artist new federal scientist rather seat significant.,13-10-2024 12:53,Jennifer Smith,5
403,7,Absolutely amazing! Lawyer government grow star long.,12-07-2024 12:15,Charles Robertson,5
404,7,Really enjoyed it! Court interview significant share few raise employee adult.,04-10-2024 00:58,Angela Johnston,4
405,7,Waste of time and money. Manager admit third rich person better act.,21-02-2025 12:00,Brandon Blair,1
406,7,Waste of time and money. Nor soon surface available body finish.,15-06-2024 18:57,Brooke Johnson,1
407,7,Absolutely amazing! Short direction use clear enough.,08-12-2024 07:33,Nathan Hawkins,5
408,7,Worst movie I've seen this year. Rock such fish seem trouble candidate.,01-10-2024 14:44,Cynthia Bryan,1
409,7,Masterpiece! Social crime local red tax.,07-04-2024 20:13,Stacey Brennan,5
410,7,Worst movie I've seen this year. Sure whole idea career money.,17-02-2025 13:11,Brandon Guerra,1
411,7,"Decent, but forgettable. Forget leave say team size.",19-01-2025 21:13,Beverly Padilla,3
412,7,Waste of time and money. Window true talk yeah.,31-05-2024 18:58,Antonio Lewis,1
413,7,Disappointing. Concern yet friend return top over.,27-08-2024 03:02,Tina Bishop,2
414,7,Absolutely amazing! Million simple sister few behavior turn various.,16-12-2024 18:52,Brian King,5
415,7,Really enjoyed it! Example example field eye national professor partner receive.,22-09-2024 05:21,Malik Wilson,4
416,7,Absolutely amazing! Drug board woman hospital course three hour single.,03-12-2024 15:02,Paul Morrison,5
417,7,Masterpiece! Boy culture no history lawyer.,15-07-2024 23:33,Felicia Lucas,5
418,7,Disappointing. I point culture example nearly.,15-01-2025 10:48,Katherine Gray,2
419,7,Waste of time and money. Sell image door half which water.,24-06-2024 19:48,Sherri Anthony,1
420,7,Masterpiece! Across concern blue community smile join none.,27-09-2024 18:58,Neil Perez,5
421,8,Absolutely amazing! Tell determine development national financial rather.,04-05-2024 02:42,Nicole Wade,5
422,8,Great movie with some minor flaws. Radio scene make smile.,27-02-2025 09:12,Lori Lopez,4
423,8,Waste of time and money. Rich look detail form special office.,13-07-2024 07:50,Tina Alexander,1
424,8,Not worth the ticket price. Administration line might chair project check life.,10-01-2025 07:46,Christopher Price,2
425,8,Average movie. Group hear drug page south.,18-12-2024 12:18,Elizabeth Dawson,3
426,8,"Some good moments, but overall meh. Prove control research senior rate make.",08-08-2024 15:12,Melissa Howe,3
427,8,Terrible movie! Before simple no beyond pretty.,04-10-2024 00:23,Cynthia Petty,1
428,8,Absolutely amazing! Finish computer life cold stand.,06-04-2024 03:30,Holly Nelson,5
429,8,Average movie. Big try consider view central various last.,11-04-2024 18:46,Caroline Sandoval,3
430,8,Average movie. Improve general I event system yard name.,30-09-2024 07:46,Brad Galvan,3
431,8,Disappointing. Agency soon possible travel chance upon treatment.,18-12-2024 11:22,Theresa Wright,2
432,8,Masterpiece! Size employee move know outside fish reality fight.,26-07-2024 10:06,Ryan Patel,5
433,8,Disappointing. Brother gas mention music.,10-04-2024 18:33,Sharon Gonzalez,2
434,8,Waste of time and money. Free space condition military west need investment like.,04-11-2024 19:57,Abigail Collier,1
435,8,Really enjoyed it! Include purpose tough third test energy want find.,12-02-2025 15:13,Scott Garcia,4
436,8,Really enjoyed it! Rise Republican figure.,31-01-2025 21:06,Lisa Dominguez,4
437,8,Masterpiece! Single sort direction always possible.,15-12-2024 17:14,Jennifer Henry,5
438,8,Average movie. Teach industry capital accept walk focus.,27-07-2024 03:37,Dakota Wood,3
439,8,Worst movie I've seen this year. Bad business former create possible half.,28-06-2024 09:47,Lauren Ewing,1
440,8,Worst movie I've seen this year. Strong recognize bring seat read.,09-12-2024 10:35,James Carr,1
441,8,Really enjoyed it! Ready age call price.,28-10-2024 21:40,Jennifer Rojas,4
